cod_pedido,cod_representante,cod_empleado,cod_pedido_tipo,cod_pedido_estado,fecha_registro,cod_ticket
2883,814,384,V,F,2020-03-24,2883
2884,880,566,A,P,2019-09-30,2884
2885,232,646,V,F,2020-11-12,2885
2886,581,118,V,P,2019-07-22,2886
2887,743,372,V,A,2020-12-22,2887
2888,869,353,A,F,2023-12-22,2888
2889,534,441,V,A,2023-04-11,2889
2890,998,332,V,R,2020-11-29,2890
2891,878,957,A,F,2019-05-05,2891
2892,773,114,V,R,2023-01-01,2892
2893,701,814,V,P,2021-12-07,2893
2894,682,921,A,P,2023-12-30,2894
2895,194,138,A,P,2019-07-18,2895
2896,960,977,A,A,2021-06-29,2896
2897,876,610,V,A,2022-10-02,2897
2898,143,467,A,P,2019-06-06,2898
2899,196,440,A,R,2022-05-02,2899
2900,870,960,A,A,2019-11-15,2900
2901,213,795,V,R,2023-09-09,2901
2902,941,458,V,P,2023-08-29,2902
2903,384,384,A,A,2020-05-29,2903
2904,18,614,V,R,2022-09-07,2904
2905,665,509,A,F,2019-04-01,2905
2906,481,171,V,F,2020-05-13,2906
2907,697,457,A,P,2021-03-28,2907
2908,365,863,V,F,2020-01-17,2908
2909,981,178,V,F,2019-10-26,2909
2910,228,942,V,F,2019-07-22,2910
2911,998,418,A,A,2024-02-20,2911
2912,673,634,V,R,2022-12-21,2912
2913,152,895,V,R,2022-08-05,2913
2914,530,208,V,F,2022-11-06,2914
2915,539,236,V,P,2019-02-22,2915
2916,740,674,V,F,2023-04-13,2916
2917,212,770,V,A,2019-01-20,2917
2918,615,341,A,F,2021-12-27,2918
2919,34,398,A,P,2020-09-22,2919
2920,116,474,A,P,2020-04-28,2920
2921,421,901,V,A,2023-09-18,2921
2922,28,48,V,P,2019-12-18,2922
2923,38,382,A,A,2023-04-10,2923
2924,106,310,V,P,2022-07-22,2924
2925,690,537,A,F,2023-04-10,2925
2926,613,492,A,P,2020-03-24,2926
2927,121,239,A,A,2022-04-10,2927
2928,456,178,A,F,2021-10-26,2928
2929,471,903,A,A,2022-06-02,2929
2930,69,219,A,A,2022-10-04,2930
2931,727,673,A,F,2021-07-01,2931
2932,181,905,A,P,2022-06-20,2932
2933,541,870,A,P,2024-05-11,2933
2934,337,521,V,P,2019-09-15,2934
2935,1,18,A,P,2020-03-25,2935
2936,817,288,A,F,2021-07-15,2936
2937,949,23,A,P,2022-11-11,2937
2938,789,466,A,P,2022-02-28,2938
2939,42,172,A,F,2024-02-05,2939
2940,304,816,A,A,2023-01-02,2940
2941,526,828,A,F,2019-10-11,2941
2942,437,146,A,R,2021-05-30,2942
2943,993,297,V,F,2023-03-19,2943
2944,226,326,V,R,2022-12-08,2944
2945,713,54,V,P,2019-10-03,2945
2946,261,746,V,A,2019-08-13,2946
2947,162,701,V,R,2023-08-28,2947
2948,474,631,V,F,2022-09-16,2948
2949,772,537,V,A,2021-03-26,2949
2950,14,949,A,R,2019-12-15,2950
2951,266,189,V,A,2019-08-07,2951
2952,159,323,V,R,2021-11-18,2952
2953,917,213,V,P,2020-02-13,2953
2954,361,732,A,A,2021-01-13,2954
2955,840,178,A,A,2024-04-12,2955
2956,523,673,A,A,2020-02-29,2956
2957,842,426,A,R,2022-07-31,2957
2958,540,357,A,R,2019-10-29,2958
2959,81,645,V,R,2020-08-06,2959
2960,850,789,V,F,2023-08-05,2960
2961,432,744,A,P,2023-07-21,2961
2962,318,269,V,A,2024-04-11,2962
2963,854,599,A,P,2021-10-09,2963
2964,429,292,V,F,2023-12-05,2964
2965,444,754,A,A,2020-03-07,2965
2966,789,1000,A,F,2022-07-22,2966
2967,764,154,V,R,2024-03-29,2967
2968,634,359,A,R,2020-02-13,2968
2969,268,37,V,F,2019-06-30,2969
2970,624,108,V,A,2021-03-16,2970
2971,877,410,A,F,2021-01-13,2971
2972,595,328,A,F,2019-12-07,2972
2973,335,629,V,A,2023-01-23,2973
2974,697,200,V,R,2022-01-23,2974
2975,496,26,V,A,2024-05-04,2975
2976,24,879,A,F,2019-11-15,2976
2977,550,607,V,F,2019-09-19,2977
2978,274,588,A,A,2021-07-25,2978
2979,759,879,V,F,2020-02-07,2979
2980,173,24,V,R,2023-04-18,2980
2981,232,419,A,P,2020-09-06,2981
2982,90,323,A,F,2024-05-24,2982
2983,930,53,V,A,2022-04-23,2983
2984,972,553,A,P,2023-12-20,2984
2985,625,856,V,P,2022-11-06,2985
2986,11,244,V,P,2023-08-15,2986
2987,530,774,V,P,2019-11-09,2987
2988,820,486,A,R,2020-11-03,2988
2989,288,323,V,R,2023-12-19,2989
2990,808,197,V,R,2022-09-13,2990
2991,299,563,A,F,2019-10-26,2991
2992,672,421,A,F,2022-08-16,2992
2993,715,754,V,P,2019-03-13,2993
2994,312,386,A,R,2023-01-05,2994
2995,426,667,A,R,2020-06-14,2995
2996,974,703,A,A,2020-08-07,2996
2997,299,777,A,F,2020-05-09,2997
2998,937,762,A,F,2021-01-13,2998
2999,447,806,V,A,2020-03-16,2999
3000,774,550,V,F,2023-05-23,3000
3001,351,183,V,A,2021-06-17,3001
3002,717,700,V,F,2020-08-18,3002
3003,603,44,A,P,2020-07-28,3003
3004,774,986,V,A,2024-02-25,3004
3005,849,30,A,A,2020-02-24,3005
3006,11,157,V,P,2020-04-15,3006
3007,205,5,V,P,2021-03-20,3007
3008,119,977,V,F,2019-10-31,3008
3009,427,484,V,F,2021-09-23,3009
3010,310,556,A,P,2023-02-02,3010
3011,357,372,A,R,2021-12-13,3011
3012,11,41,V,P,2021-06-21,3012
3013,734,995,A,A,2020-11-28,3013
3014,81,805,V,R,2023-08-18,3014
3015,200,746,V,A,2023-11-10,3015
3016,630,854,A,R,2019-12-19,3016
3017,903,619,A,P,2023-08-02,3017
3018,68,260,V,A,2023-01-21,3018
3019,869,718,V,F,2022-12-01,3019
3020,499,243,V,F,2021-09-21,3020
3021,632,835,V,F,2022-01-02,3021
3022,324,717,A,R,2019-06-29,3022
3023,52,902,A,F,2019-12-24,3023
3024,175,486,A,R,2024-04-09,3024
3025,206,357,V,A,2019-01-08,3025
3026,99,9,A,P,2023-07-28,3026
3027,466,279,V,A,2022-09-24,3027
3028,215,224,A,A,2024-03-02,3028
3029,442,43,A,R,2020-04-29,3029
3030,676,836,A,A,2022-03-15,3030
3031,532,923,V,A,2019-01-24,3031
3032,702,419,V,P,2019-04-16,3032
3033,873,498,A,R,2023-07-09,3033
3034,878,162,A,R,2019-01-10,3034
3035,187,904,V,P,2023-04-07,3035
3036,709,950,A,R,2021-08-25,3036
3037,863,450,V,A,2019-12-05,3037
3038,157,799,A,R,2019-04-20,3038
3039,983,863,V,R,2020-10-11,3039
3040,610,78,A,P,2020-12-08,3040
3041,616,200,V,F,2022-03-06,3041
3042,831,523,V,P,2020-06-28,3042
3043,392,497,A,F,2020-11-11,3043
3044,380,134,V,A,2021-04-26,3044
3045,860,341,V,A,2021-01-19,3045
3046,163,736,V,A,2019-06-11,3046
3047,476,554,V,R,2020-11-04,3047
3048,823,697,V,A,2023-04-05,3048
3049,490,671,V,A,2019-04-16,3049
3050,822,753,A,F,2022-06-08,3050
3051,946,226,A,F,2023-01-29,3051
3052,391,668,A,R,2021-01-19,3052
3053,725,426,A,P,2022-03-21,3053
3054,998,572,V,A,2019-10-31,3054
3055,224,83,A,F,2023-07-12,3055
3056,979,62,V,A,2021-04-04,3056
3057,935,386,A,P,2022-12-18,3057
3058,848,998,A,R,2019-09-17,3058
3059,871,656,A,P,2021-06-17,3059
3060,776,621,A,F,2022-08-09,3060
3061,951,774,V,R,2020-12-18,3061
3062,86,131,V,R,2020-08-30,3062
3063,483,958,V,R,2022-09-03,3063
3064,821,161,V,R,2021-11-16,3064
3065,861,153,A,F,2023-09-19,3065
3066,784,149,V,R,2019-01-05,3066
3067,245,146,V,F,2023-07-08,3067
3068,976,724,V,R,2020-12-24,3068
3069,603,445,A,R,2023-08-30,3069
3070,318,553,V,P,2019-01-26,3070
3071,288,354,A,F,2019-08-13,3071
3072,939,325,A,F,2020-02-14,3072
3073,849,811,A,R,2019-12-18,3073
3074,503,876,V,P,2020-03-25,3074
3075,657,873,A,F,2019-01-14,3075
3076,121,855,V,A,2023-09-30,3076
3077,607,814,V,A,2023-08-10,3077
3078,930,964,V,P,2023-10-06,3078
3079,982,56,V,P,2019-09-09,3079
3080,341,906,V,R,2023-06-07,3080
3081,66,828,V,F,2022-05-06,3081
3082,553,463,V,R,2020-04-28,3082
3083,564,582,A,R,2021-05-30,3083
3084,538,795,V,F,2019-11-02,3084
3085,488,21,V,R,2024-04-24,3085
3086,2,928,A,P,2022-01-10,3086
3087,159,476,V,F,2022-01-15,3087
3088,214,861,V,R,2023-01-08,3088
3089,356,392,A,F,2021-11-15,3089
3090,668,165,A,P,2023-02-09,3090
3091,611,72,V,A,2021-11-02,3091
3092,821,892,A,R,2022-12-28,3092
3093,629,951,V,R,2021-04-11,3093
3094,684,644,A,R,2023-01-20,3094
3095,897,795,A,R,2020-02-21,3095
3096,819,753,A,P,2023-01-12,3096
3097,386,240,V,A,2024-01-17,3097
3098,61,316,V,F,2024-05-29,3098
3099,54,756,V,A,2021-04-07,3099
3100,88,999,V,F,2021-06-08,3100
3101,847,739,V,F,2021-11-13,3101
3102,809,133,V,R,2021-01-03,3102
3103,856,95,A,A,2019-09-12,3103
3104,131,175,V,F,2023-02-11,3104
3105,977,505,A,F,2019-09-10,3105
3106,119,123,A,P,2021-07-27,3106
3107,894,734,V,P,2020-02-19,3107
3108,341,802,V,R,2021-07-15,3108
3109,454,420,A,F,2023-10-13,3109
3110,917,712,A,P,2020-09-23,3110
3111,299,519,V,F,2022-03-01,3111
3112,274,860,A,P,2021-05-29,3112
3113,203,157,V,P,2019-12-12,3113
3114,764,565,V,A,2019-10-03,3114
3115,815,848,V,P,2019-03-15,3115
3116,560,238,A,P,2021-11-15,3116
3117,393,666,A,R,2020-07-26,3117
3118,956,135,A,P,2020-12-12,3118
3119,820,898,A,A,2020-11-23,3119
3120,339,335,A,F,2019-02-28,3120
3121,145,895,V,A,2022-11-21,3121
3122,3,120,A,F,2024-05-12,3122
3123,463,357,V,P,2021-05-14,3123
3124,738,831,A,R,2019-08-08,3124
3125,288,396,V,R,2022-07-10,3125
3126,244,561,V,P,2023-12-30,3126
3127,502,248,V,A,2022-02-21,3127
3128,607,25,A,A,2021-07-20,3128
3129,822,155,V,R,2022-07-27,3129
3130,346,414,V,A,2020-05-11,3130
3131,730,461,V,F,2019-01-04,3131
3132,143,327,A,F,2022-09-22,3132
3133,705,218,V,P,2023-11-08,3133
3134,19,443,V,F,2022-06-08,3134
3135,519,297,A,P,2022-02-10,3135
3136,435,820,A,F,2021-05-18,3136
3137,951,267,A,P,2020-05-29,3137
3138,609,395,A,P,2021-01-26,3138
3139,579,218,A,R,2022-11-12,3139
3140,240,164,A,F,2022-01-10,3140
3141,344,693,A,F,2020-04-08,3141
3142,84,572,A,R,2022-09-05,3142
3143,993,729,A,F,2022-03-22,3143
3144,637,57,A,A,2020-03-19,3144
3145,215,646,A,R,2021-07-23,3145
3146,243,440,A,A,2021-10-24,3146
3147,639,701,A,R,2022-12-04,3147
3148,507,317,V,A,2023-03-30,3148
3149,630,814,A,F,2021-03-18,3149
3150,953,372,A,A,2021-04-16,3150
3151,695,338,A,R,2019-02-27,3151
3152,667,915,A,P,2021-04-13,3152
3153,36,389,A,R,2019-10-18,3153
3154,851,388,V,F,2021-12-16,3154
3155,218,916,V,R,2023-02-01,3155
3156,987,640,V,A,2021-08-23,3156
3157,438,929,V,F,2019-12-17,3157
3158,58,509,A,P,2022-11-24,3158
3159,570,426,V,A,2023-12-04,3159
3160,450,464,V,A,2020-07-13,3160
3161,98,875,A,F,2020-09-01,3161
3162,963,869,V,R,2022-08-13,3162
3163,496,34,V,A,2024-05-28,3163
3164,286,397,A,A,2022-04-25,3164
3165,388,312,A,F,2020-02-02,3165
3166,186,602,A,R,2022-03-27,3166
3167,288,987,A,F,2020-07-27,3167
3168,954,79,V,F,2020-02-03,3168
3169,842,928,A,A,2021-06-03,3169
3170,218,406,A,R,2022-11-12,3170
3171,72,159,A,P,2020-04-27,3171
3172,314,509,V,F,2020-08-24,3172
3173,52,405,V,P,2023-06-08,3173
3174,842,897,A,F,2019-05-31,3174
3175,920,346,A,R,2022-12-26,3175
3176,579,566,V,F,2022-11-09,3176
3177,391,222,A,A,2023-10-23,3177
3178,860,891,V,R,2022-01-15,3178
3179,577,101,V,F,2020-07-13,3179
3180,218,308,A,F,2022-06-15,3180
3181,711,386,A,R,2021-10-20,3181
3182,869,48,A,A,2023-12-02,3182
3183,532,861,V,P,2019-09-06,3183
3184,321,749,A,F,2021-11-01,3184
3185,263,139,V,F,2021-11-10,3185
3186,875,373,V,P,2022-02-08,3186
3187,195,628,A,A,2024-01-25,3187
3188,373,354,V,P,2019-06-10,3188
3189,328,635,A,F,2019-04-05,3189
3190,185,31,A,R,2020-08-13,3190
3191,532,946,A,F,2022-07-24,3191
3192,43,168,V,R,2021-05-09,3192
3193,186,271,A,R,2022-03-07,3193
3194,91,910,V,F,2021-05-30,3194
3195,103,371,V,F,2021-04-28,3195
3196,586,860,A,A,2019-10-18,3196
3197,111,649,V,A,2021-02-24,3197
3198,944,956,A,P,2023-06-16,3198
3199,640,987,V,R,2019-06-28,3199
3200,403,834,A,R,2022-09-11,3200
3201,603,871,V,A,2019-06-22,3201
3202,938,517,A,F,2021-09-10,3202
3203,370,500,V,P,2023-04-26,3203
3204,541,439,V,R,2023-01-31,3204
3205,678,31,A,A,2022-03-18,3205
3206,779,721,A,A,2019-07-05,3206
3207,775,138,V,A,2020-02-16,3207
3208,158,466,A,F,2023-12-02,3208
3209,191,302,A,P,2019-12-01,3209
3210,694,916,V,P,2022-10-30,3210
3211,401,888,V,R,2023-05-23,3211
3212,23,872,V,P,2019-11-15,3212
3213,599,825,A,R,2020-08-11,3213
3214,300,226,V,R,2019-05-25,3214
3215,207,146,V,A,2019-09-08,3215
3216,960,607,V,R,2021-06-17,3216
3217,93,37,A,R,2020-11-25,3217
3218,421,539,A,A,2023-06-20,3218
3219,476,843,A,P,2023-08-16,3219
3220,62,296,A,R,2023-11-23,3220
3221,570,670,A,F,2020-09-27,3221
3222,279,826,A,F,2024-01-17,3222
3223,877,687,A,P,2023-02-17,3223
3224,891,821,V,P,2020-09-04,3224
3225,534,490,V,A,2022-10-18,3225
3226,389,644,A,F,2020-03-28,3226
3227,831,913,V,P,2020-01-15,3227
3228,560,666,A,A,2020-03-17,3228
3229,308,822,V,A,2023-11-15,3229
3230,55,415,A,A,2024-05-30,3230
3231,314,283,V,P,2021-08-01,3231
3232,863,364,A,A,2020-09-11,3232
3233,762,822,A,P,2020-11-27,3233
3234,282,349,A,A,2020-07-04,3234
3235,922,869,V,R,2021-06-02,3235
3236,124,745,A,P,2022-02-06,3236
3237,425,245,V,R,2023-08-19,3237
3238,694,715,V,R,2019-06-18,3238
3239,303,759,A,R,2021-01-10,3239
3240,520,907,A,R,2020-07-19,3240
3241,183,220,V,P,2021-03-27,3241
3242,96,665,A,A,2019-12-11,3242
3243,187,773,V,A,2020-08-29,3243
3244,648,172,V,P,2021-04-26,3244
3245,477,197,A,F,2022-04-02,3245
3246,942,130,A,P,2020-03-03,3246
3247,100,103,V,F,2022-06-01,3247
3248,320,761,V,P,2022-02-09,3248
3249,770,355,A,A,2019-09-02,3249
3250,958,733,V,P,2019-05-19,3250
3251,472,593,V,R,2022-12-20,3251
3252,518,430,A,R,2022-06-28,3252
3253,410,178,V,P,2020-07-13,3253
3254,926,502,A,A,2022-12-12,3254
3255,544,726,V,F,2020-07-21,3255
3256,190,678,A,P,2020-08-15,3256
3257,32,886,V,F,2019-04-09,3257
3258,70,729,A,P,2023-11-27,3258
3259,668,541,V,P,2019-10-28,3259
3260,909,722,A,A,2023-06-04,3260
3261,307,159,V,P,2022-10-02,3261
3262,376,685,V,P,2021-05-29,3262
3263,749,815,A,P,2021-06-03,3263
3264,263,590,V,F,2023-03-06,3264
3265,871,554,V,P,2021-10-23,3265
3266,285,320,V,F,2022-09-18,3266
3267,73,15,A,R,2023-10-15,3267
3268,927,940,V,F,2021-03-14,3268
3269,734,246,V,R,2021-10-06,3269
3270,523,463,V,P,2021-11-18,3270
3271,195,404,A,A,2024-03-28,3271
3272,556,356,V,F,2021-07-08,3272
3273,861,931,V,P,2020-05-11,3273
3274,692,793,V,R,2023-11-02,3274
3275,259,432,V,A,2020-12-28,3275
3276,337,677,A,F,2019-03-29,3276
3277,668,704,V,A,2019-11-04,3277
3278,267,461,V,P,2019-04-12,3278
3279,513,949,A,F,2021-02-26,3279
3280,517,648,V,F,2023-02-13,3280
3281,447,890,V,F,2019-03-22,3281
3282,448,789,A,P,2021-02-04,3282
3283,253,106,A,A,2020-07-22,3283
3284,773,648,V,A,2022-12-09,3284
3285,332,940,V,F,2023-01-23,3285
3286,1,764,V,F,2022-02-13,3286
3287,836,167,A,A,2020-09-01,3287
3288,831,384,V,F,2019-07-19,3288
3289,918,230,V,A,2019-02-08,3289
3290,178,473,V,A,2019-01-27,3290
3291,882,103,A,P,2021-12-28,3291
3292,259,512,V,F,2021-06-19,3292
3293,683,77,A,F,2024-03-10,3293
3294,879,205,A,A,2024-02-07,3294
3295,961,638,V,R,2020-09-08,3295
3296,304,77,V,F,2023-06-10,3296
3297,983,120,V,P,2020-08-08,3297
3298,598,805,V,R,2019-07-03,3298
3299,372,691,A,R,2019-06-21,3299
3300,867,784,V,F,2024-04-02,3300
3301,869,7,A,R,2020-06-13,3301
3302,217,70,A,A,2019-01-25,3302
3303,121,39,V,R,2020-10-10,3303
3304,593,10,A,R,2020-07-05,3304
3305,984,545,V,R,2023-01-11,3305
3306,986,737,V,F,2019-04-12,3306
3307,469,830,A,P,2022-05-26,3307
3308,464,389,A,P,2022-10-25,3308
3309,242,377,A,R,2021-09-07,3309
3310,777,934,A,A,2021-02-22,3310
3311,467,72,A,F,2021-01-17,3311
3312,754,478,V,P,2021-11-26,3312
3313,483,854,V,A,2024-02-29,3313
3314,155,661,V,A,2020-02-13,3314
3315,71,998,V,A,2020-07-01,3315
3316,639,475,V,R,2024-05-25,3316
3317,315,480,A,F,2023-07-21,3317
3318,287,245,V,A,2022-10-23,3318
3319,708,44,V,R,2020-04-07,3319
3320,990,107,A,A,2023-05-03,3320
3321,218,19,A,R,2023-05-27,3321
3322,392,89,V,P,2019-02-05,3322
3323,725,906,A,A,2023-03-02,3323
3324,807,228,A,R,2023-07-06,3324
3325,804,263,A,A,2020-03-11,3325
3326,579,407,V,F,2023-02-15,3326
3327,927,842,A,A,2021-07-07,3327
3328,924,849,V,P,2023-06-07,3328
3329,559,528,A,A,2019-09-19,3329
3330,717,497,V,A,2024-03-27,3330
3331,264,821,A,A,2020-03-19,3331
3332,395,714,A,P,2021-10-28,3332
3333,138,665,V,A,2019-05-19,3333
3334,623,492,V,F,2023-01-01,3334
3335,787,602,V,F,2022-02-05,3335
3336,259,713,V,A,2022-07-23,3336
3337,342,248,A,A,2023-06-25,3337
3338,989,168,A,P,2023-02-20,3338
3339,263,616,A,F,2020-01-20,3339
3340,407,134,A,A,2022-03-02,3340
3341,514,716,V,F,2019-05-24,3341
3342,944,435,V,A,2019-06-05,3342
3343,65,190,A,F,2019-09-12,3343
3344,877,243,A,A,2021-09-12,3344
3345,285,719,A,P,2023-04-29,3345
3346,232,178,A,P,2023-01-01,3346
3347,225,622,A,A,2023-01-07,3347
3348,632,922,V,A,2023-12-17,3348
3349,217,679,V,A,2021-07-24,3349
3350,770,705,A,R,2019-06-04,3350
3351,335,487,V,A,2024-02-26,3351
3352,50,761,V,P,2020-04-18,3352
3353,654,606,A,A,2022-03-03,3353
3354,825,679,V,A,2024-04-26,3354
3355,431,492,V,F,2023-04-16,3355
3356,864,933,V,R,2022-04-06,3356
3357,874,452,A,P,2019-08-13,3357
3358,267,486,V,R,2022-09-09,3358
3359,819,390,A,F,2024-05-27,3359
3360,688,673,A,A,2024-02-16,3360
3361,803,860,A,A,2022-02-08,3361
3362,634,516,A,R,2020-04-17,3362
3363,440,829,A,R,2020-12-13,3363
3364,174,819,V,P,2023-09-03,3364
3365,647,215,V,P,2020-09-10,3365
3366,96,215,V,A,2024-05-09,3366
3367,435,32,A,R,2023-03-03,3367
3368,326,633,V,P,2021-11-03,3368
3369,567,525,V,P,2019-07-11,3369
3370,273,140,V,R,2020-07-07,3370
3371,434,908,V,P,2019-12-24,3371
3372,850,435,V,R,2022-12-13,3372
3373,149,163,A,P,2022-09-05,3373
3374,233,139,V,P,2022-08-15,3374
3375,15,738,A,F,2022-01-10,3375
3376,718,921,A,F,2019-03-13,3376
3377,281,829,A,R,2024-01-25,3377
3378,348,459,A,A,2021-05-12,3378
3379,496,676,A,P,2022-12-15,3379
3380,591,729,A,A,2019-03-15,3380
3381,5,351,V,P,2024-03-09,3381
3382,5,3,V,A,2020-08-06,3382
3383,680,510,V,P,2020-05-09,3383
3384,780,760,V,P,2021-07-03,3384
3385,58,461,V,R,2023-04-25,3385
3386,262,900,A,R,2022-07-08,3386
3387,400,624,A,A,2022-12-07,3387
3388,519,450,V,R,2021-03-26,3388
3389,110,895,A,P,2020-12-15,3389
3390,422,713,A,P,2019-02-15,3390
3391,777,362,A,R,2019-07-13,3391
3392,125,465,V,R,2022-08-13,3392
3393,295,423,V,R,2023-08-06,3393
3394,248,582,A,P,2020-10-30,3394
3395,793,199,A,R,2021-02-16,3395
3396,430,691,A,R,2019-05-15,3396
3397,340,598,V,R,2023-10-13,3397
3398,558,860,V,F,2021-05-19,3398
3399,836,574,A,F,2021-06-28,3399
3400,788,722,V,A,2023-03-24,3400
3401,116,470,V,A,2019-04-21,3401
3402,272,244,A,A,2019-04-27,3402
3403,79,88,A,P,2023-02-16,3403
3404,766,212,V,R,2021-03-02,3404
3405,262,331,V,A,2019-12-16,3405
3406,902,498,A,A,2021-01-03,3406
3407,237,289,V,P,2024-02-28,3407
3408,170,782,A,R,2023-12-08,3408
3409,589,562,V,F,2022-11-29,3409
3410,424,952,V,P,2023-09-25,3410
3411,413,287,V,R,2024-03-09,3411
3412,225,385,A,A,2019-04-25,3412
3413,926,759,A,A,2022-02-19,3413
3414,610,338,A,F,2020-12-31,3414
3415,10,823,V,A,2020-07-11,3415
3416,817,175,A,P,2022-05-12,3416
3417,325,203,A,A,2023-08-21,3417
3418,247,470,A,F,2019-11-08,3418
3419,101,733,A,F,2023-06-03,3419
3420,326,31,V,F,2024-03-26,3420
3421,56,735,V,F,2021-09-08,3421
3422,503,247,A,A,2023-05-02,3422
3423,989,306,V,F,2019-05-15,3423
3424,493,744,A,P,2022-07-11,3424
3425,11,401,A,P,2021-01-21,3425
3426,719,535,A,F,2023-10-05,3426
3427,472,228,V,F,2021-02-15,3427
3428,202,144,A,A,2021-03-03,3428
3429,493,375,V,A,2019-11-14,3429
3430,587,52,V,F,2020-11-14,3430
3431,546,802,A,F,2022-06-10,3431
3432,522,734,V,A,2023-01-28,3432
3433,196,791,V,R,2022-09-10,3433
3434,554,1,V,R,2023-02-24,3434
3435,963,466,V,P,2021-07-30,3435
3436,235,878,A,F,2019-12-11,3436
3437,632,286,A,P,2021-03-11,3437
3438,773,815,V,A,2022-01-15,3438
3439,19,711,A,A,2023-03-05,3439
3440,666,980,V,R,2020-01-09,3440
3441,117,485,A,F,2019-02-21,3441
3442,86,89,A,A,2022-06-26,3442
3443,875,252,A,P,2020-10-26,3443
3444,220,793,A,R,2022-02-22,3444
3445,193,437,V,R,2019-11-17,3445
3446,792,161,A,A,2023-03-10,3446
3447,528,537,V,F,2022-04-07,3447
3448,545,548,V,A,2023-07-25,3448
3449,693,345,V,F,2023-09-22,3449
3450,851,287,A,P,2022-08-07,3450
3451,280,212,A,F,2019-04-21,3451
3452,430,322,V,F,2024-02-24,3452
3453,487,413,A,P,2022-03-02,3453
3454,700,747,A,R,2019-07-08,3454
3455,152,720,V,A,2023-11-16,3455
3456,540,983,A,A,2024-02-11,3456
3457,502,424,A,P,2021-05-27,3457
3458,11,291,A,P,2022-12-14,3458
3459,742,359,A,R,2019-06-12,3459
3460,890,921,A,A,2021-10-15,3460
3461,968,704,V,P,2022-01-26,3461
3462,426,649,V,F,2020-01-23,3462
3463,24,179,V,A,2019-12-19,3463
3464,476,684,A,P,2019-12-29,3464
3465,972,482,A,P,2021-01-13,3465
3466,599,82,A,A,2019-02-21,3466
3467,287,409,V,R,2020-11-26,3467
3468,874,920,V,R,2024-01-25,3468
3469,698,579,V,R,2019-09-19,3469
3470,413,333,V,P,2019-02-05,3470
3471,804,34,V,P,2020-01-28,3471
3472,116,683,A,A,2022-05-27,3472
3473,30,488,A,P,2020-04-19,3473
3474,458,518,V,R,2024-03-07,3474
3475,330,214,V,F,2023-11-08,3475
3476,604,189,V,A,2020-06-22,3476
3477,85,263,A,F,2022-05-10,3477
3478,666,190,V,R,2024-05-06,3478
3479,318,190,V,A,2019-06-03,3479
3480,341,482,V,F,2021-09-13,3480
3481,337,915,V,P,2019-05-14,3481
3482,954,379,V,R,2019-01-13,3482
3483,373,132,A,P,2020-09-03,3483
3484,393,168,A,F,2023-07-11,3484
3485,610,91,A,P,2019-05-24,3485
3486,867,602,A,R,2020-12-10,3486
3487,848,444,A,P,2021-07-01,3487
3488,338,280,A,F,2023-07-18,3488
3489,589,118,V,P,2019-01-03,3489
3490,537,168,V,P,2023-02-26,3490
3491,574,382,V,P,2021-10-20,3491
3492,692,728,A,F,2022-06-17,3492
3493,797,864,V,A,2020-08-10,3493
3494,518,651,A,F,2019-02-26,3494
3495,673,526,A,F,2020-03-30,3495
3496,257,965,V,P,2023-11-28,3496
3497,167,931,V,A,2022-09-21,3497
3498,175,342,V,A,2020-04-17,3498
3499,635,243,A,A,2023-02-09,3499
3500,608,790,A,F,2020-06-11,3500
3501,816,520,A,F,2019-05-30,3501
3502,664,442,A,F,2022-02-21,3502
3503,256,719,V,R,2022-11-24,3503
3504,411,15,V,A,2024-04-06,3504
3505,614,965,A,F,2023-02-23,3505
3506,650,278,A,A,2019-07-25,3506
3507,8,885,V,R,2019-08-24,3507
3508,13,650,A,A,2020-07-17,3508
3509,680,166,V,P,2023-03-12,3509
3510,487,199,A,P,2020-10-07,3510
3511,756,997,A,F,2023-11-30,3511
3512,259,292,V,A,2022-01-18,3512
3513,564,260,V,R,2019-07-22,3513
3514,807,927,A,R,2023-02-19,3514
3515,749,742,V,P,2020-02-12,3515
3516,103,212,V,A,2023-08-05,3516
3517,549,798,V,F,2022-08-16,3517
3518,332,478,A,R,2023-10-23,3518
3519,986,87,V,R,2019-08-28,3519
3520,348,826,V,P,2021-11-28,3520
3521,76,881,A,R,2021-04-08,3521
3522,51,440,A,A,2024-02-06,3522
3523,418,635,V,P,2020-01-06,3523
3524,879,978,V,R,2019-08-18,3524
3525,287,866,A,P,2023-01-13,3525
3526,12,861,V,P,2023-08-21,3526
3527,869,184,A,F,2023-05-26,3527
3528,118,84,V,A,2019-03-21,3528
3529,849,417,V,R,2021-10-04,3529
3530,475,683,V,F,2023-12-30,3530
3531,851,81,A,A,2023-07-21,3531
3532,762,39,V,A,2021-04-18,3532
3533,97,811,A,R,2021-01-31,3533
3534,785,600,V,P,2021-11-08,3534
3535,254,504,V,R,2021-02-25,3535
3536,529,717,V,P,2022-09-18,3536
3537,691,355,V,R,2019-07-05,3537
3538,735,733,V,P,2019-03-12,3538
3539,655,589,A,F,2022-04-25,3539
3540,124,426,A,R,2023-06-20,3540
3541,71,96,A,F,2022-01-20,3541
3542,179,881,V,A,2019-10-11,3542
3543,729,393,V,R,2019-08-11,3543
3544,252,751,V,F,2023-07-02,3544
3545,744,601,A,R,2023-05-13,3545
3546,427,430,A,R,2024-04-29,3546
